engagement_probability,threeXthree,twoXtwo
0.110131964,0,0
0.115895629,0,0
0.475062311,1,1
0.031045588,0,0
0.574817657,0,0
0.027374754,0,0
0.085498899,0,0
0.03974694,0,0
0.403584659,0,0
0.521886766,1,1
0.562804103,0,0
0.142717153,0,0
0.113093607,0,0
0.082430571,0,0
0.041543521,0,0
0.030006412,0,0
0.421615303,0,0
0.032662753,0,0
0.398985654,0,0
0.031518877,0,0
0.48919028,1,1
0.046756417,0,0
0.046887275,0,0
0.13455373,0,0
0.086095631,0,0
0.44125843,0,0
0.070664234,0,0
0.077219397,0,0
0.131513417,0,0
0.101076461,0,0
0.458199024,0,0
0.031952836,0,0
0.147107109,0,0
0.0833911,0,0
0.144377783,0,0
0.498009622,0,0
0.165906563,0,0
0.031882156,0,0
0.028479092,0,0
0.125070497,1,1
0.628565371,0,0
0.441526443,0,0
0.577476621,0,0
0.47069633,0,0
0.494234145,0,0
0.376356721,0,0
0.032908004,0,0
0.034092385,0,0
0.171218857,0,0
0.075468063,0,0
0.134561121,0,0
0.056759249,0,0
0.134585679,0,1
0.524759889,0,0
0.117533103,0,0
0.465997785,1,1
0.174561754,0,0
0.407419711,1,1
0.375567734,0,0
0.519300938,0,0
0.105559923,0,0
0.040358774,0,0
0.137621582,0,0
0.049229149,0,0
0.11714825,0,0
0.082478978,0,0
0.103179395,0,0
0.028907884,0,0
0.51109314,1,1
0.167674467,1,1
0.14930138,0,0
0.03997324,0,0
0.081093766,0,0
0.420651674,0,1
0.073574357,0,0
0.05706745,0,0
0.147387654,0,0
0.085043408,0,0
0.09262377,0,0
0.051989846,0,0
0.137150973,0,0
0.530995429,0,0
0.046981987,0,0
0.557495534,0,0
0.110287391,0,1
0.188650608,0,0
0.599806309,0,1
0.371123433,0,0
0.106024526,1,1
0.504734635,0,0
0.105419494,0,0
0.036376432,0,0
0.088423043,0,0
0.196911365,1,1
0.490210384,0,0
0.093330063,0,0
0.540267348,1,1
0.511909842,0,0
0.39837116,0,0
0.033888858,0,0
0.082580015,0,0
0.101084873,0,0
0.127832323,1,1
0.046794012,0,0
0.386920244,0,0
0.18967554,0,0
0.057263713,0,0
0.03156139,0,0
0.483126134,1,1
0.083352633,0,0
0.13508971,0,0
0.063138425,0,0
0.036360621,0,0
0.087636285,0,0
0.032860212,0,0
0.478253245,0,0
0.08539895,0,0
0.387689769,1,1
0.405151933,0,0
0.025991537,0,0
0.564749062,0,0
0.089456849,0,0
0.112027064,0,0
0.033328652,0,0
0.073469959,0,0
0.412998557,0,0
0.38905108,0,0
0.57449919,0,0
0.034975942,0,0
0.04276374,0,0
0.488951832,0,0
0.463485003,1,1
0.076861553,0,0
0.085434198,0,0
0.398581475,1,1
0.124080211,0,0
0.436393946,0,0
0.100122064,0,0
0.054735448,0,0
0.029580127,0,0
0.517142594,0,1
0.029209388,0,0
0.127396628,0,0
0.477925897,0,1
0.120387428,0,0
0.392850757,1,1
0.521326423,0,0
0.449850917,1,1
0.490337223,1,1
0.036302853,0,0
0.367874801,1,1
0.039680555,0,0
0.042561371,0,0
0.487433016,1,1
0.158945978,0,0
0.03147956,0,0
0.047645882,0,0
0.110378481,0,0
0.116687417,0,0
0.034436248,0,0
0.05386382,0,0
0.424353212,0,0
0.083919726,0,0
0.042042714,0,0
0.11741633,1,1
0.551150262,0,0
0.118928432,0,0
0.562131345,1,1
0.043549489,0,0
0.035250582,0,0
0.568105042,0,0
0.132944614,0,0
0.028324032,0,0
0.084644355,0,0
0.09629868,0,0
0.081859067,0,0
0.087607652,0,0
0.035263635,0,0
0.544852674,1,1
0.08687824,0,0
0.035305344,0,0
0.110454574,0,0
0.071275987,0,0
0.129067093,0,0
0.317976654,0,0
0.454625905,1,1
0.092244312,0,0
0.036219515,0,0
0.05345609,0,0
0.092384078,0,0
0.181727484,0,0
0.049542442,0,0
0.085155889,0,0
0.055255812,0,0
0.48371762,1,1
0.052408297,0,0
0.059990518,0,0
0.133418947,0,0
0.107487328,0,0
0.062340312,0,0
0.048957013,0,0
0.079385579,0,0
0.087168694,0,0
0.177197114,0,0
0.135346636,0,0
0.088790178,0,0
0.059366506,0,0
0.060772114,0,0
0.637968004,1,1
0.113926716,0,0
0.044001386,0,0
0.533662796,0,0
0.03475897,0,0
0.533111215,1,1
0.578189373,0,0
0.596706986,0,0
0.468339264,1,1
0.051904891,0,0
0.108396791,0,0
0.464648008,0,0
0.034803286,0,0
0.433544427,0,0
0.530992806,1,1
0.090396047,0,0
0.08686424,0,0
0.044889085,0,0
0.032969832,0,0
0.468555272,0,0
0.042482704,0,0
0.427844763,0,0
0.08109539,0,0
0.189294189,0,0
0.033460159,0,0
0.399676472,1,1
0.600630105,0,0
0.08993414,0,0
0.060566563,0,0
0.428537488,0,0
0.463186234,1,1
0.094113283,0,0
0.043987662,0,0
0.452819526,0,0
0.401910007,0,0
0.031832874,0,0
0.052457549,0,0
0.519593537,1,1
0.421616644,1,1
0.481484085,0,0
0.08435192,0,0
0.081237711,0,0
0.147401288,0,0
0.138203263,0,0
0.107405305,0,0
0.05819669,0,0
0.515387774,1,1
0.106619157,0,0
0.031549092,0,0
0.128883377,0,0
0.082230955,0,0
0.308790773,0,0
0.088908158,0,0
0.114117526,0,0
0.570033729,1,1
0.503517151,1,1
0.038418036,0,0
0.546848595,0,0
0.032988276,0,0
0.032208074,0,0
0.057525046,0,0
0.355074465,0,0
0.122312039,0,0
0.552297771,0,0
0.122332729,0,0
0.153525755,0,0
0.061142635,0,0
0.029584503,0,0
0.050069351,0,0
0.562400818,1,1
0.524292231,0,0
0.111851364,0,0
0.045452192,0,0
0.131729379,0,0
0.506076753,1,1
0.105118699,0,0
0.08425086,0,0
0.493707865,0,0
0.055132248,0,0
0.592618167,0,0
0.433139503,0,0
0.355690718,0,0
0.056658454,0,0
0.080394715,0,0
0.077469863,0,0
0.069042303,0,0
0.051653069,0,0
0.14543508,0,0
0.118486412,1,1
0.0364042,0,0
0.059878949,0,0
0.178192139,0,1
0.096796259,0,0
0.054676648,0,0
0.032012343,0,0
0.072007358,0,0
0.134593353,0,0
0.038778193,0,0
0.497657955,0,0
0.457419932,0,0
0.448963225,0,0
0.5180282,1,1
0.099712178,0,0
0.032942325,0,0
0.115857996,0,0
0.178767383,0,0
0.036635119,0,0
0.417785972,1,1
0.146002039,0,0
0.035623945,0,0
0.091799095,0,0
0.045080565,0,0
0.44794634,1,1
0.127568766,0,0
0.479678214,0,0
0.493824631,1,1
0.057857662,0,0
0.094510131,0,0
0.035592537,0,0
0.426789373,1,1
0.540487409,0,0
0.123179831,0,0
0.035632424,0,0
0.02991016,0,0
0.049302403,0,0
0.172457188,0,0
0.029975828,0,0
0.080264978,0,0
0.090692297,0,0
0.456222564,1,1
0.07919807,0,0
0.077442139,0,0
0.093383834,0,0
0.050313748,0,0
0.071134888,0,0
0.08877413,1,1
0.080113314,0,1
0.425152391,0,0
0.623779476,0,0
0.064651191,0,0
0.098630302,0,0
0.350586891,1,1
0.126545936,0,1
0.089029796,0,0
0.04618274,0,0
0.403231978,0,0
0.577006698,1,1
0.03814932,0,0
0.508429766,1,1
0.042176519,0,0
0.073617138,0,0
0.03645784,0,0
0.026393469,0,0
0.596167326,0,0
0.416468114,0,0
0.449958324,0,0
0.078340389,0,0
0.462668657,0,0
0.50904268,0,0
0.042334404,0,0
0.033986252,0,0
0.333394557,1,1
0.102946989,0,0
0.039656572,0,0
0.082802199,0,0
0.028248059,0,0
0.09007021,0,0
0.34574455,0,0
0.127946168,0,0
0.035391789,0,0
0.043273389,0,0
0.337028414,0,0
0.127568766,0,0
0.558367789,1,1
0.13129884,0,0
0.497719765,1,1
0.090870641,0,0
0.1265883,0,0
0.385454774,0,0
0.079456739,0,0
0.046965607,0,0
0.036744319,0,0
0.536780953,0,0
0.480214,0,0
0.393280417,1,1
0.027922962,0,0
0.588986039,0,0
0.108270459,0,0
0.422447443,0,0
0.055472676,0,0
0.119149417,0,0
0.113733575,0,0
0.093063086,0,0
0.094310917,0,0
0.044443499,0,0
0.076616585,0,0
0.478225499,0,0
0.103350319,0,0
0.647728503,1,1
0.03102779,0,0
0.487936378,0,0
0.141678318,0,0
0.112330101,0,0
0.65484333,1,1
0.094579458,0,0
0.081561647,0,0
0.049753159,0,0
0.028189201,0,0
0.02652326,0,0
0.097080454,0,0
0.477599204,0,0
0.030464005,0,0
0.039864201,0,0
0.425970733,0,0
0.611658096,0,0
0.052486651,0,0
0.462942451,1,1
0.110366702,0,0
0.593202889,0,0
0.063624918,0,0
0.045698151,0,0
0.471846223,1,1
0.088677377,0,0
0.108488165,0,0
0.035632439,0,0
0.518171191,1,1
0.048606738,0,0
0.324606329,0,0
0.059302323,0,0
0.086304769,0,0
0.107806765,0,0
0.171809807,0,0
0.392030329,1,1
0.105312958,0,0
0.532711387,0,0
0.034401461,0,0
0.025524108,0,0
0.12848708,0,0
0.034226529,0,0
0.431388974,0,0
0.042226873,0,0
0.075359806,0,0
0.034610689,0,0
0.121171802,0,0
0.319979906,0,0
0.120855257,0,0
0.038337614,0,0
0.54293263,1,1
0.05308957,0,0
0.390453488,0,0
0.520120561,1,1
0.036891121,0,0
0.148423433,0,0
0.506950378,1,1
0.391355515,0,0
0.094069496,0,0
0.113209464,0,0
0.442917645,0,0
0.42152372,0,0
0.126769587,0,0
0.072378553,0,0
0.025471425,0,0
0.140887037,0,0
0.483414024,0,0
0.377623111,0,0
0.451916248,0,0
0.037470084,0,0
0.032301925,0,0
0.066793963,0,0
0.10923665,0,0
0.11348787,0,0
0.623006403,0,0
0.067754827,0,0
0.039634082,0,0
0.079146013,0,0
0.049190376,0,0
0.631063581,0,0
0.103329964,0,0
0.039634082,0,0
0.068529665,0,0
0.065283567,0,0
0.477525085,1,1
0.128887385,0,0
0.100714646,0,0
0.571811557,1,1
0.062875129,0,0
0.095424354,0,0
0.120000057,0,0
0.37866348,1,1
0.047829643,0,0
0.430419624,1,1
0.052319571,0,0
0.081572287,0,0
0.510233641,0,1
0.495598882,0,0
0.157931447,1,1
0.48404485,0,0
0.564520419,1,1
0.08873833,0,0
0.440615207,0,0
0.123733796,0,0
0.042510528,0,0
0.037224997,0,0
0.076106362,0,0
0.033084769,0,0
0.497998685,0,0
0.040306412,0,0
0.04675512,0,0
0.509788632,0,0
0.087746538,0,0
0.034295496,0,0
0.530285776,0,0
0.03653321,0,0
0.110700496,0,0
0.450406909,1,1
0.391374201,1,1
0.18128635,0,0
0.104706943,1,1
0.058386493,0,0
0.088469319,0,0
0.084508471,0,0
0.120784193,0,0
0.446003675,0,0
0.102230832,0,0
0.078108512,0,0
0.464376688,0,0
0.426779717,0,0
0.157399029,0,0
0.034769401,0,0
0.470973164,0,0
0.045745768,0,0
0.090589486,0,0
0.3949036,0,0
0.161501125,1,1
0.093545094,0,0
0.100402892,0,0
0.039717779,0,0
0.104375504,0,0
0.033625491,0,0
0.452652723,0,0
0.410793483,0,0
0.489046246,1,1
0.469101101,1,1
0.067601398,0,0
0.027989011,0,0
0.388608575,0,0
0.112105079,0,0
0.409147203,1,1
0.432582825,0,1
0.027993759,0,0
0.114425823,0,0
0.107264817,0,0
0.510383606,0,0
0.079529129,0,0
0.097019099,0,0
0.46766305,1,1
0.091166869,0,0
0.07847815,0,0
0.047173142,0,0
0.393296897,0,0
0.029331757,0,0
0.134899899,0,0
0.124325223,0,0
0.07547275,0,0
0.102943949,0,0
0.479215384,0,1
0.105330341,0,0
0.036074881,0,0
0.119301938,0,0
0.050037071,0,0
0.268666178,0,0
0.560461164,1,1
0.418652505,1,1
0.544157743,1,1
0.529618204,1,1
0.597388625,0,0
0.074316733,0,0
0.112300403,0,0
0.082907856,0,0
0.214069739,0,0
0.072791032,0,0
0.055316694,0,0
0.586649537,1,1
0.087121479,0,0
0.56767565,0,0
0.042322423,0,0
0.42470178,0,0
0.36510697,0,0
0.106605485,0,0
0.114161,0,0
0.028168581,0,0
0.098447904,0,0
0.162053645,0,0
0.0871206,0,0
0.034037754,0,0
0.028390056,0,0
0.112723179,0,0
0.437961042,0,0
0.437766433,1,1
0.185944811,0,0
0.438269854,1,1
0.028455526,0,0
0.041301869,0,0
0.0952342,0,0
0.054161552,0,0
0.092493147,0,0
0.542206883,0,0
0.423808634,1,1
0.122780271,0,0
0.038866598,0,0
0.04203289,0,0
0.076573871,0,0
0.660546839,0,1
0.065552212,0,0
0.068061158,0,0
0.477424651,1,1
0.07840021,0,0
0.072863512,0,0
0.043271389,0,0
0.455096096,0,0
0.192239255,0,0
0.472168803,1,1
0.171723381,0,0
0.08385276,0,0
0.40694195,0,0
0.13942866,0,0
0.119694725,0,0
0.134519741,0,0
0.04002906,0,0
0.11789953,0,0
0.029182071,0,0
0.07563848,0,0
0.036307674,0,0
0.031480793,0,0
0.02924403,0,0
0.529379606,0,0
0.131507918,0,0
0.523635626,0,0
0.110564001,0,0
0.523572981,1,1
0.02887704,0,0
0.450307637,0,0
0.572075188,1,1
0.073650278,0,0
0.058142789,0,0
0.113635845,0,0
0.091713153,0,0
0.468714654,0,0
0.412269145,0,1
0.420405328,0,1
0.48904869,0,0
0.033123069,0,0
0.048500709,0,0
0.123751774,0,0
0.529137075,1,1
0.377694041,0,0
0.430364251,1,1
0.358582854,1,1
0.083616972,0,0
0.104523197,0,0
0.488585979,0,0
0.481728822,1,1
0.042474356,0,0
0.043525536,0,0
0.100651182,0,0
0.034580372,0,0
0.692735076,0,0
0.072944537,0,0
0.521570802,1,1
0.08281716,0,0
0.089037485,0,0
0.032880094,0,0
0.048383173,0,0
0.146026477,0,0
0.491201699,0,0
0.599271119,0,0
0.060853973,0,0
0.445559353,1,1
0.456100434,0,0
0.097429872,0,0
0.082292832,0,0
0.0606899,0,0
0.448549509,0,0
0.127304822,0,0
0.111302599,0,0
0.03143467,0,0
0.097126134,0,0
0.397692591,0,0
0.406374812,0,1
0.044406231,0,0
0.419224054,1,1
0.098833814,0,0
0.035386357,0,0
0.516856611,0,0
0.116024084,0,0
0.402581513,1,1
0.05564113,0,0
0.586128771,0,0
0.102287889,0,0
0.03456125,0,0
0.03169344,0,0
0.074310496,0,0
0.041189522,0,0
0.566255748,1,1
0.02850577,0,0
0.045014806,0,0
0.490427285,0,0
0.053352814,0,0
0.121860363,0,0
0.101714656,0,0
0.146232978,0,0
0.050655399,0,0
0.423431337,1,1
0.569025993,1,1
0.498629779,0,0
0.094582506,0,0
0.10639713,0,0
0.089190856,0,0
0.451967508,1,1
0.074497938,0,0
0.107230768,0,0
0.104040071,0,0
0.393812388,0,0
0.445226014,0,1
0.152349457,0,0
0.030944416,0,0
0.029735304,0,0
0.418335646,1,1
0.0736297,0,0
0.421007872,0,0
0.387626946,1,1
0.538681149,1,1
0.045142166,0,0
0.094477899,0,0
0.085394651,0,0
0.035046458,0,0
0.134693429,0,0
0.107700087,0,0
0.472549647,1,1
0.58204776,0,0
0.33503592,0,0
0.105588973,0,1
0.091157816,0,0
0.11408627,0,0
0.112762809,0,0
0.083834149,0,0
0.02919033,0,0
0.142649516,0,1
0.512759089,0,0
0.087247193,0,0
0.480013788,1,1
0.166722879,0,0
0.088600226,0,0
0.241103873,0,0
0.038568649,0,0
0.526325524,1,1
0.483095497,0,0
0.041637085,0,0
0.470129013,0,0
0.119143352,0,0
0.385305911,0,0
0.441315949,1,1
0.089537248,0,0
0.057383887,0,0
0.045125447,0,0
0.36686182,1,1
0.039469101,0,0
0.463568717,1,1
0.525352359,0,0
0.483535171,0,0
0.439821571,0,0
0.041081976,0,0
0.104475759,0,0
0.555829167,1,1
0.111302145,0,0
0.046487179,0,0
0.566090405,1,1
0.070638768,0,0
0.049766146,0,0
0.500674486,1,1
0.05027274,0,0
0.094026588,0,0
0.082139686,0,0
0.411040306,0,0
0.030706745,0,0
0.393183261,1,1
0.026600432,0,0
0.448152572,1,1
0.053576361,0,0
0.083309636,0,0
0.484684616,1,1
0.448411882,1,1
0.500151396,1,1
0.105330355,0,0
0.268438935,0,0
0.467781633,0,0
0.043651961,0,0
0.046358481,0,0
0.121609867,0,0
0.119781621,0,1
0.033310086,0,0
0.029841335,0,0
0.45660004,0,0
0.08260294,0,0
0.057992287,0,0
0.062736668,0,0
0.048434116,0,0
0.096114762,0,0
0.590821505,0,0
0.038170893,0,0
0.117500149,0,0
0.132167354,0,0
0.476275831,0,0
0.162951872,0,0
0.0380168,0,0
0.045913849,0,0
0.489362478,0,0
0.042134214,0,0
0.116150372,0,0
0.051285509,0,0
0.035489067,0,0
0.511711776,1,1
0.392232776,1,1
0.090869643,1,1
0.03663744,0,0
0.577194035,1,1
0.124854125,0,1
0.110148408,0,0
0.02540881,0,0
0.533564448,0,0
0.040525142,0,0
0.125467271,0,0
0.581938207,0,0
0.141713694,0,0
0.051188808,0,0
0.035354648,0,0
0.135501891,0,0
0.037043337,0,0
0.081215166,0,0
0.134071141,0,0
0.094702512,0,0
0.465967,0,0
0.080114193,0,0
0.158787623,0,0
0.447421789,0,0
0.030895058,0,0
0.036424719,0,0
0.046605803,0,0
0.090008751,0,0
0.095523365,1,1
0.040363353,0,0
0.032073352,0,0
0.447026372,1,1
0.036763534,0,0
0.515284896,0,0
0.564755976,0,0
0.095199674,0,0
0.062912054,0,0
0.089527734,0,0
0.547795177,1,1
0.087191619,0,0
0.53327775,0,0
0.093709782,0,0
0.045539673,0,0
0.090342797,0,0
0.44415611,0,0
0.50752461,1,1
0.075831063,0,0
0.0589021,0,0
0.092485428,0,0
0.095760196,0,0
0.053382758,0,0
0.431519449,0,0
0.036713574,0,0
0.56090939,0,0
0.112155698,0,0
0.251848727,0,0
0.446047932,0,0
0.063093476,0,0
0.092590906,0,0
0.108896531,0,0
0.086920679,0,0
0.081717804,0,0
0.520617783,0,0
0.454863101,0,0
0.028484898,0,0
0.032418091,0,0
0.536332309,1,1
0.100122049,0,0
0.035702627,0,0
0.093092658,0,0
0.323208541,0,0
0.346838474,1,1
0.107436739,0,0
0.034298766,0,0
0.424789488,1,1
0.070527382,0,0
0.466040403,0,0
0.388398647,0,0
0.049638107,0,0
0.095974259,0,0
0.026050828,0,0
0.199843585,0,0
0.379338145,1,1
0.10301885,0,0
0.038164604,0,0
0.447543085,1,1
0.080571592,0,0
0.464233339,0,0
0.61401701,0,0
0.356045544,0,0
0.086201444,0,0
0.024574127,0,0
0.489464939,1,1
0.444290847,0,0
0.088668987,0,0
0.448095798,1,1
0.099653356,0,0
0.160719827,0,0
0.534382343,0,0
0.047412157,0,0
0.147408962,1,1
0.148005143,0,0
0.028386921,0,0
0.471831441,0,0
0.463342518,0,0
0.592886269,0,0
0.419368029,1,1
0.165789723,0,0
0.424725413,1,1
0.043415669,0,0
0.062655903,0,0
0.432741344,1,1
0.470851004,1,1
0.117688134,1,1
0.030252021,0,0
0.044062264,0,0
0.135397643,0,0
0.408001006,0,0
0.078485698,0,0
0.090948537,0,0
0.040734857,0,0
0.579966426,1,1
0.399304241,1,1
0.039071109,0,0
0.327095717,0,0
0.115298249,0,0
0.045036942,0,0
0.036703069,0,0
0.043822698,0,0
0.05738806,0,0
0.046155185,0,0
0.396887511,0,1
0.103842519,0,0
0.465278417,0,0
0.040149678,0,0
0.36428529,1,1
0.52049911,1,1
0.098865129,0,0
0.517693877,0,0
0.491511911,1,1
0.043459896,0,0
0.052880015,0,0
0.039609484,0,0
0.089471996,0,0
0.112137213,0,0
0.472291976,1,1
0.104752868,0,0
0.043407068,0,0
0.041571029,0,0
0.112639017,0,0
0.074402139,0,0
0.061715364,0,0
0.41015175,0,0
0.179086298,0,0
0.431324571,0,0
0.081202775,0,0
0.091249593,0,0
0.078753181,0,0
0.543059289,1,1
0.44733718,0,0
0.639712036,0,0
0.08381702,0,0
0.03513791,0,0
0.495948702,0,0
0.413701355,1,1
0.038619749,0,0
0.0868714,0,0
0.514340281,0,0
0.036383454,0,0
0.08359278,0,0
0.053481769,0,0
0.138026461,0,0
0.48230505,0,0
0.424643457,0,0
0.107643828,0,0
0.602880657,1,1
0.059722569,0,0
0.561445832,1,1
0.345074028,0,0
0.048417497,0,0
0.115338735,0,0
0.096144177,0,0
0.03052674,0,0
0.103890203,0,0
0.497844338,0,0
0.089842156,0,0
0.14279072,0,0
0.032693274,0,0
0.100612573,0,0
0.558813632,1,1
0.0969579,0,0
0.482101619,0,0
0.220442891,0,0
0.069012098,0,0
0.131000564,0,0
0.674067497,1,1
0.076282278,0,0
0.082822017,0,0
0.471079618,1,1
0.480062127,1,1
0.130810365,1,1
0.477601469,0,0
0.053189006,0,0
0.103166044,1,1
0.152764589,0,0
0.103763528,0,0
0.536221981,1,1
0.053428717,0,0
0.463211775,1,1
0.063414209,0,0
0.131059662,0,0
0.033648591,0,0
0.126133293,0,0
0.100289144,0,0
0.374975443,0,0
0.035419647,0,0
0.087627687,0,0
0.040208656,0,0
0.523738801,1,1
0.068726242,0,0
0.033730548,0,0
0.428668469,1,1
0.033598211,0,0
0.556012094,0,1
0.039615542,0,0
0.328679115,0,0
0.43990615,0,0
0.041872729,0,0
0.077528477,0,0
0.520241261,0,0
0.079734951,0,0
0.436046124,1,1
0.047388755,0,0
0.491805136,0,0
0.051916018,0,0
0.420608997,1,1
0.46012938,0,0
0.035880703,0,0
0.120049879,0,0
0.131633371,0,0
0.042683955,0,0
0.054348942,0,0
0.518353224,0,0
0.070792198,0,0
0.069839716,0,0
0.455223262,1,1
0.03638532,0,0
0.559616089,0,0
0.053436261,0,0
0.142364576,0,0
0.041913405,0,0
0.504518926,1,1
0.085812502,0,0
0.553103089,1,1
0.08016818,0,0
0.225316107,1,1
0.563280404,0,0
0.028047578,0,0
0.464498103,1,1
0.156872377,0,0
0.062347095,0,0
0.072812811,0,0
0.426979005,1,1
0.363882154,0,0
0.122154929,0,0
0.150945529,0,0
0.082059599,0,0
0.087288588,0,0
0.088708326,0,0
0.093516529,0,0
0.39417243,1,1
0.41189146,0,0
0.451343596,0,1
0.464089543,1,1
0.03773893,0,0
0.042787138,0,0
0.071434923,0,0
0.073529318,0,0
0.457575649,0,0
0.373123646,0,0
0.137536556,0,0
0.028617797,0,0
0.470804393,1,1
0.0430247,0,0
0.106038153,0,0
0.445485294,1,1
0.53201735,0,0
0.028841194,0,0
0.028199106,0,0
0.080787592,0,0
0.036125742,0,0
0.1895888,0,0
0.399325937,1,1
0.029979719,0,0
0.039151091,0,0
0.444909245,1,1
0.090639234,0,0
0.034548413,0,0
0.489262193,1,1
0.144140467,0,0
0.083671317,0,0
0.540148854,0,0
0.420925945,0,0
0.49096477,1,1
0.059009846,0,0
0.050047014,0,0
0.042001411,0,0
0.072460979,0,0
0.057579849,0,0
0.106414996,0,0
0.108868487,0,0
0.105361022,0,0
0.042980134,0,0
0.591170847,0,0
0.074969023,0,0
0.134955749,0,0
0.101185925,0,0
0.036988672,0,0
0.066122197,0,0
0.059715465,0,0
0.46445626,0,0
0.03643921,0,0
0.0517748,0,0
0.134183794,0,0
0.545550764,0,0
0.036961623,0,0
0.03219714,0,0
0.033284888,0,0
0.459411651,1,1
0.088755786,0,0
0.030350897,0,0
0.132549495,0,0
0.165233478,1,1
0.070049666,0,0
0.545093179,1,1
0.510777891,1,1
0.03001059,0,0
0.519514382,0,0
0.038348649,0,0
0.081815474,0,0
0.049633849,0,0
0.045189805,0,0
0.031741392,0,0
0.056090686,0,0
0.353740752,0,0
0.445861429,0,0
0.104586631,0,0
0.077442929,0,0
0.112330101,0,0
0.034294229,0,0
0.044584025,0,0
0.029219775,0,0
0.10502591,0,0
0.087590858,0,0
0.451555014,0,0
0.091554672,0,0
0.044161573,0,0
0.078753181,0,0
0.034509793,0,0
0.040936653,0,0
0.085406385,0,0
0.080931239,0,0
0.036736671,0,0
0.589706659,1,1
0.072071396,0,0
0.543062568,1,1
0.077556022,0,0
0.052856825,0,0
0.034435414,0,0
0.420408636,0,0
0.037387077,0,0
0.113657221,0,0
0.408775896,0,0
0.114284463,1,1
0.498380959,0,0
0.105627328,1,1
0.03542655,0,0
0.031274877,0,0
0.099299379,0,0
0.033826038,0,0
0.054157708,0,0
0.047840253,0,0
0.12512067,0,0
0.064481869,0,0
0.405258119,0,0
0.074066989,0,0
0.079727672,0,0
0.416801155,0,0
0.043412313,0,0
0.381135523,0,0
0.040128309,0,0
0.378802717,0,0
0.061589409,0,0
0.109719381,0,0
0.093542375,0,0
0.093778104,0,0
0.472954154,0,0
0.035638221,0,0
0.422574073,0,1
0.491483182,0,0
0.129296198,1,1
0.051046874,0,0
0.363739431,0,0
0.44454506,0,0
0.087658428,0,0
0.138165519,0,0
0.037953958,0,0
0.046599049,0,0
0.120097175,0,0
0.060710259,0,0
0.103560321,0,0
0.049066484,0,0
0.079712018,0,0
0.538574159,0,0
0.442693561,1,1
0.055854462,0,0
0.0848478,0,0
0.468131185,0,0
0.472470522,1,1
0.07334289,0,0
0.084446065,0,0
0.037305836,0,0
0.067168534,0,0
0.502745807,0,0
0.372024506,0,1
0.57652247,0,0
0.108569354,0,0
0.090240113,0,0
0.546311438,0,0
0.03479759,0,0
0.045078006,0,0
0.4724406,0,0
0.449040443,1,1
0.527208924,1,1
0.524344742,1,1
0.482354045,1,1
0.351133287,1,1
0.045048151,0,0
0.091913514,0,0
0.110262722,0,0
0.542907417,0,0
0.090300888,0,0
0.037867658,0,0
0.078280091,0,0
0.033386141,0,0
0.036755174,0,0
0.049531955,0,0
0.227622539,0,0
0.107495368,0,0
0.08609771,0,0
0.537361145,0,0
