longitude,latitude,color,voters,geoid,cd,ld,pid
-112.2664087,33.5760304,#1368f0,220,40130719091,8,27,Democrat (DEM)
-112.2664087,33.5760304,#c41221,248,40130719091,8,27,Republican (REP)
-112.2664087,33.5760304,#FF5733,162,40130719091,8,27,Independent
-112.2664087,33.5760304,#FF5733,4,40130719091,8,27,Libertarian (LIB)
-112.6051238,33.4253808,#1368f0,189,40130506072,9,25,Democrat (DEM)
-112.6051238,33.4253808,#FF5733,232,40130506072,9,25,Independent
-112.6051238,33.4253808,#c41221,257,40130506072,9,25,Republican (REP)
-112.6051238,33.4253808,#FF5733,4,40130506072,9,25,Libertarian (LIB)
-110.8008927,32.2680055,#FF5733,146,40190040531,6,17,Independent
-110.8008927,32.2680055,#c41221,311,40190040531,6,17,Republican (REP)
-110.8008927,32.2680055,#1368f0,209,40190040531,6,17,Democrat (DEM)
-110.8008927,32.2680055,#FF5733,4,40190040531,6,17,Libertarian (LIB)
-110.8118717,32.1875115,#1368f0,117,40190040352,6,18,Democrat (DEM)
-110.8118717,32.1875115,#FF5733,97,40190040352,6,18,Independent
-110.8118717,32.1875115,#c41221,89,40190040352,6,18,Republican (REP)
-110.8118717,32.1875115,#FF5733,4,40190040352,6,18,Libertarian (LIB)
-112.1734402,33.4824678,#1368f0,277,40131099001,3,24,Democrat (DEM)
-112.1734402,33.4824678,#FF5733,246,40131099001,3,24,Independent
-112.1734402,33.4824678,#c41221,65,40131099001,3,24,Republican (REP)
-112.1734402,33.4824678,#FF5733,4,40131099001,3,24,Libertarian (LIB)
-111.9911626,33.6534089,#FF5733,187,40136197002,1,4,Independent
-111.9911626,33.6534089,#1368f0,151,40136197002,1,4,Democrat (DEM)
-111.9911626,33.6534089,#c41221,186,40136197002,1,4,Republican (REP)
-111.9911626,33.6534089,#FF5733,4,40136197002,1,4,Libertarian (LIB)
-112.2662377,34.5584062,#c41221,747,40250006072,2,1,Republican (REP)
-112.2662377,34.5584062,#FF5733,369,40250006072,2,1,Independent
-112.2662377,34.5584062,#1368f0,260,40250006072,2,1,Democrat (DEM)
-112.2662377,34.5584062,#FF5733,4,40250006072,2,1,Libertarian (LIB)
-110.7959059,32.2124579,#1368f0,134,40190040492,6,17,Democrat (DEM)
-110.7959059,32.2124579,#c41221,180,40190040492,6,17,Republican (REP)
-110.7959059,32.2124579,#FF5733,90,40190040492,6,17,Independent
-110.7959059,32.2124579,#FF5733,4,40190040492,6,17,Libertarian (LIB)
-112.2255121,33.6418519,#FF5733,173,40136177003,8,27,Independent
-112.2255121,33.6418519,#1368f0,135,40136177003,8,27,Democrat (DEM)
-112.2255121,33.6418519,#c41221,133,40136177003,8,27,Republican (REP)
-112.2255121,33.6418519,#FF5733,4,40136177003,8,27,Libertarian (LIB)
-111.7391989,33.4024161,#1368f0,161,40134225131,4,10,Democrat (DEM)
-111.7391989,33.4024161,#c41221,296,40134225131,4,10,Republican (REP)
-111.7391989,33.4024161,#FF5733,170,40134225131,4,10,Independent
-111.7391989,33.4024161,#FF5733,4,40134225131,4,10,Libertarian (LIB)
-110.8522911,32.1943894,#1368f0,149,40190040082,7,21,Democrat (DEM)
-110.8522911,32.1943894,#FF5733,77,40190040082,7,21,Independent
-110.8522911,32.1943894,#c41221,99,40190040082,7,21,Republican (REP)
-110.8522911,32.1943894,#FF5733,4,40190040082,7,21,Libertarian (LIB)
-110.8025357,32.2318233,#c41221,166,40190040482,6,17,Republican (REP)
-110.8025357,32.2318233,#1368f0,174,40190040482,6,17,Democrat (DEM)
-110.8025357,32.2318233,#FF5733,121,40190040482,6,17,Independent
-110.8025357,32.2318233,#FF5733,4,40190040482,6,17,Libertarian (LIB)
-112.0566547,33.578576,#FF5733,156,40131047013,1,5,Independent
-112.0566547,33.578576,#c41221,115,40131047013,1,5,Republican (REP)
-112.0566547,33.578576,#1368f0,166,40131047013,1,5,Democrat (DEM)
-112.0566547,33.578576,#FF5733,4,40131047013,1,5,Libertarian (LIB)
-111.9823834,33.7905417,#c41221,336,40136125003,1,3,Republican (REP)
-111.9823834,33.7905417,#FF5733,247,40136125003,1,3,Independent
-111.9823834,33.7905417,#1368f0,162,40136125003,1,3,Democrat (DEM)
-111.9823834,33.7905417,#FF5733,4,40136125003,1,3,Libertarian (LIB)
-111.9652638,33.4791326,#1368f0,171,40131112011,1,8,Democrat (DEM)
-111.9652638,33.4791326,#c41221,102,40131112011,1,8,Republican (REP)
-111.9652638,33.4791326,#FF5733,190,40131112011,1,8,Independent
-111.9652638,33.4791326,#FF5733,4,40131112011,1,8,Libertarian (LIB)
-112.2849456,33.6708323,#c41221,418,40136135002,8,28,Republican (REP)
-112.2849456,33.6708323,#FF5733,252,40136135002,8,28,Independent
-112.2849456,33.6708323,#1368f0,281,40136135002,8,28,Democrat (DEM)
-112.2849456,33.6708323,#FF5733,4,40136135002,8,28,Libertarian (LIB)
-114.6272378,32.6726342,#1368f0,193,40270010032,9,25,Democrat (DEM)
-114.6272378,32.6726342,#FF5733,158,40270010032,9,25,Independent
-114.6272378,32.6726342,#c41221,142,40270010032,9,25,Republican (REP)
-114.6272378,32.6726342,#FF5733,4,40270010032,9,25,Libertarian (LIB)
-112.1084986,33.4732449,#c41221,253,40131168002,3,26,Republican (REP)
-112.1084986,33.4732449,#1368f0,491,40131168002,3,26,Democrat (DEM)
-112.1084986,33.4732449,#FF5733,324,40131168002,3,26,Independent
-112.1084986,33.4732449,#FF5733,4,40131168002,3,26,Libertarian (LIB)
-114.5150034,33.6266887,#1368f0,82,40120206021,9,30,Democrat (DEM)
-114.5150034,33.6266887,#c41221,176,40120206021,9,30,Republican (REP)
-114.5150034,33.6266887,#FF5733,170,40120206021,9,30,Independent
-114.5150034,33.6266887,#FF5733,4,40120206021,9,30,Libertarian (LIB)
-111.7000779,33.3906239,#FF5733,140,40134226393,4,10,Independent
-111.7000779,33.3906239,#1368f0,78,40134226393,4,10,Democrat (DEM)
-111.7000779,33.3906239,#c41221,117,40134226393,4,10,Republican (REP)
-111.7000779,33.3906239,#FF5733,4,40134226393,4,10,Libertarian (LIB)
-111.9933618,33.3882663,#1368f0,309,40131162024,3,11,Democrat (DEM)
-111.9933618,33.3882663,#c41221,54,40131162024,3,11,Republican (REP)
-111.9933618,33.3882663,#FF5733,197,40131162024,3,11,Independent
-111.9933618,33.3882663,#FF5733,4,40131162024,3,11,Libertarian (LIB)
-114.6070308,35.0837557,#c41221,217,40159519002,9,30,Republican (REP)
-114.6070308,35.0837557,#FF5733,178,40159519002,9,30,Independent
-114.6070308,35.0837557,#1368f0,103,40159519002,9,30,Democrat (DEM)
-114.6070308,35.0837557,#FF5733,4,40159519002,9,30,Libertarian (LIB)
-110.9975342,32.2330319,#FF5733,4,40190011002,7,20,Libertarian (LIB)
-110.9975342,32.2330319,#1368f0,309,40190011002,7,20,Democrat (DEM)
-110.9975342,32.2330319,#c41221,50,40190011002,7,20,Republican (REP)
-110.9975342,32.2330319,#FF5733,104,40190011002,7,20,Independent
-112.0869773,33.5486013,#c41221,381,40131061001,1,5,Republican (REP)
-112.0869773,33.5486013,#1368f0,283,40131061001,1,5,Democrat (DEM)
-112.0869773,33.5486013,#FF5733,221,40131061001,1,5,Independent
-112.0869773,33.5486013,#FF5733,4,40131061001,1,5,Libertarian (LIB)
-111.0407523,32.1261524,#FF5733,174,40190043212,7,23,Independent
-111.0407523,32.1261524,#1368f0,274,40190043212,7,23,Democrat (DEM)
-111.0407523,32.1261524,#c41221,92,40190043212,7,23,Republican (REP)
-111.0407523,32.1261524,#FF5733,4,40190043212,7,23,Libertarian (LIB)
-112.0521476,33.3887363,#1368f0,504,40131164001,3,11,Democrat (DEM)
-112.0521476,33.3887363,#c41221,92,40131164001,3,11,Republican (REP)
-112.0521476,33.3887363,#FF5733,354,40131164001,3,11,Independent
-112.0521476,33.3887363,#FF5733,4,40131164001,3,11,Libertarian (LIB)
-110.9508063,32.2470518,#FF5733,106,40190015003,7,20,Independent
-110.9508063,32.2470518,#1368f0,201,40190015003,7,20,Democrat (DEM)
-110.9508063,32.2470518,#c41221,58,40190015003,7,20,Republican (REP)
-110.9508063,32.2470518,#FF5733,4,40190015003,7,20,Libertarian (LIB)
-112.2053078,33.591472,#1368f0,169,40130719036,8,27,Democrat (DEM)
-112.2053078,33.591472,#FF5733,232,40130719036,8,27,Independent
-112.2053078,33.591472,#c41221,208,40130719036,8,27,Republican (REP)
-112.2053078,33.591472,#FF5733,4,40130719036,8,27,Libertarian (LIB)
-112.155609,33.0348282,#1368f0,123,40210017011,2,16,Democrat (DEM)
-112.155609,33.0348282,#c41221,229,40210017011,2,16,Republican (REP)
-112.155609,33.0348282,#FF5733,209,40210017011,2,16,Independent
-112.155609,33.0348282,#FF5733,4,40210017011,2,16,Libertarian (LIB)
-112.7519205,33.3460558,#c41221,294,40130506042,9,25,Republican (REP)
-112.7519205,33.3460558,#FF5733,126,40130506042,9,25,Independent
-112.7519205,33.3460558,#1368f0,88,40130506042,9,25,Democrat (DEM)
-112.7519205,33.3460558,#FF5733,4,40130506042,9,25,Libertarian (LIB)
-111.7482253,32.9309459,#c41221,287,40210013054,2,16,Republican (REP)
-111.7482253,32.9309459,#FF5733,186,40210013054,2,16,Independent
-111.7482253,32.9309459,#1368f0,197,40210013054,2,16,Democrat (DEM)
-111.7482253,32.9309459,#FF5733,4,40210013054,2,16,Libertarian (LIB)
-111.8775768,33.5928889,#c41221,230,40132168264,1,4,Republican (REP)
-111.8775768,33.5928889,#1368f0,118,40132168264,1,4,Democrat (DEM)
-111.8775768,33.5928889,#FF5733,187,40132168264,1,4,Independent
-111.8775768,33.5928889,#FF5733,4,40132168264,1,4,Libertarian (LIB)
-109.2829279,33.4834297,#FF5733,167,40119601001,6,19,Independent
-109.2829279,33.4834297,#1368f0,291,40119601001,6,19,Democrat (DEM)
-109.2829279,33.4834297,#c41221,177,40119601001,6,19,Republican (REP)
-109.2829279,33.4834297,#FF5733,4,40119601001,6,19,Libertarian (LIB)
-110.8193515,32.2098348,#c41221,97,40190040693,6,18,Republican (REP)
-110.8193515,32.2098348,#1368f0,128,40190040693,6,18,Democrat (DEM)
-110.8193515,32.2098348,#FF5733,89,40190040693,6,18,Independent
-110.8193515,32.2098348,#FF5733,4,40190040693,6,18,Libertarian (LIB)
-112.2635409,33.6634408,#FF5733,168,40136155002,8,28,Independent
-112.2635409,33.6634408,#c41221,333,40136155002,8,28,Republican (REP)
-112.2635409,33.6634408,#1368f0,175,40136155002,8,28,Democrat (DEM)
-112.2635409,33.6634408,#FF5733,4,40136155002,8,28,Libertarian (LIB)
-112.2859062,33.5841085,#1368f0,146,40130718014,8,28,Democrat (DEM)
-112.2859062,33.5841085,#FF5733,119,40130718014,8,28,Independent
-112.2859062,33.5841085,#c41221,210,40130718014,8,28,Republican (REP)
-112.2859062,33.5841085,#FF5733,4,40130718014,8,28,Libertarian (LIB)
-112.4410611,34.2927215,#FF5733,155,40250014022,2,1,Independent
-112.4410611,34.2927215,#c41221,259,40250014022,2,1,Republican (REP)
-112.4410611,34.2927215,#1368f0,63,40250014022,2,1,Democrat (DEM)
-112.4410611,34.2927215,#FF5733,4,40250014022,2,1,Libertarian (LIB)
-111.7493643,32.89725,#1368f0,178,40210013062,6,16,Democrat (DEM)
-111.7493643,32.89725,#c41221,109,40210013062,6,16,Republican (REP)
-111.7493643,32.89725,#FF5733,237,40210013062,6,16,Independent
-111.7493643,32.89725,#FF5733,4,40210013062,6,16,Libertarian (LIB)
-111.5849866,33.4187077,#1368f0,127,40134201163,5,10,Democrat (DEM)
-111.5849866,33.4187077,#FF5733,157,40134201163,5,10,Independent
-111.5849866,33.4187077,#c41221,210,40134201163,5,10,Republican (REP)
-111.5849866,33.4187077,#FF5733,4,40134201163,5,10,Libertarian (LIB)
-112.2074095,33.5345983,#FF5733,412,40130927171,9,24,Independent
-112.2074095,33.5345983,#1368f0,394,40130927171,9,24,Democrat (DEM)
-112.2074095,33.5345983,#c41221,139,40130927171,9,24,Republican (REP)
-112.2074095,33.5345983,#FF5733,4,40130927171,9,24,Libertarian (LIB)
-111.5547377,33.4295759,#1368f0,239,40210003091,5,7,Democrat (DEM)
-111.5547377,33.4295759,#c41221,503,40210003091,5,7,Republican (REP)
-111.5547377,33.4295759,#FF5733,428,40210003091,5,7,Independent
-111.5547377,33.4295759,#FF5733,4,40210003091,5,7,Libertarian (LIB)
-111.5865259,35.2045716,#FF5733,216,40050006003,2,7,Independent
-111.5865259,35.2045716,#c41221,277,40050006003,2,7,Republican (REP)
-111.5865259,35.2045716,#1368f0,341,40050006003,2,7,Democrat (DEM)
-111.5865259,35.2045716,#FF5733,4,40050006003,2,7,Libertarian (LIB)
-112.2602341,33.5693792,#FF5733,207,40130719092,8,27,Independent
-112.2602341,33.5693792,#c41221,202,40130719092,8,27,Republican (REP)
-112.2602341,33.5693792,#1368f0,190,40130719092,8,27,Democrat (DEM)
-112.2602341,33.5693792,#FF5733,4,40130719092,8,27,Libertarian (LIB)
-112.1907691,33.4642943,#FF5733,264,40131125051,3,22,Independent
-112.1907691,33.4642943,#1368f0,199,40131125051,3,22,Democrat (DEM)
-112.1907691,33.4642943,#c41221,46,40131125051,3,22,Republican (REP)
-112.1907691,33.4642943,#FF5733,4,40131125051,3,22,Libertarian (LIB)
-112.4624135,34.5173588,#FF5733,198,40250008013,2,1,Independent
-112.4624135,34.5173588,#c41221,374,40250008013,2,1,Republican (REP)
-112.4624135,34.5173588,#1368f0,197,40250008013,2,1,Democrat (DEM)
-112.4624135,34.5173588,#FF5733,4,40250008013,2,1,Libertarian (LIB)
-114.7024806,32.6052161,#FF5733,224,40270115031,7,23,Independent
-114.7024806,32.6052161,#1368f0,281,40270115031,7,23,Democrat (DEM)
-114.7024806,32.6052161,#c41221,87,40270115031,7,23,Republican (REP)
-114.7024806,32.6052161,#FF5733,4,40270115031,7,23,Libertarian (LIB)
-111.7330042,34.8578899,#FF5733,292,40050016003,2,1,Independent
-111.7330042,34.8578899,#c41221,254,40050016003,2,1,Republican (REP)
-111.7330042,34.8578899,#1368f0,342,40050016003,2,1,Democrat (DEM)
-111.7330042,34.8578899,#FF5733,4,40050016003,2,1,Libertarian (LIB)
-111.7518675,32.8904905,#FF5733,284,40210014031,6,16,Independent
-111.7518675,32.8904905,#c41221,180,40210014031,6,16,Republican (REP)
-111.7518675,32.8904905,#1368f0,246,40210014031,6,16,Democrat (DEM)
-111.7518675,32.8904905,#FF5733,4,40210014031,6,16,Libertarian (LIB)
-111.0333812,32.3335909,#c41221,188,40190046272,6,18,Republican (REP)
-111.0333812,32.3335909,#1368f0,149,40190046272,6,18,Democrat (DEM)
-111.0333812,32.3335909,#FF5733,132,40190046272,6,18,Independent
-111.0333812,32.3335909,#FF5733,4,40190046272,6,18,Libertarian (LIB)
-112.2435072,33.6058603,#c41221,390,40130715173,8,27,Republican (REP)
-112.2435072,33.6058603,#FF5733,315,40130715173,8,27,Independent
-112.2435072,33.6058603,#1368f0,248,40130715173,8,27,Democrat (DEM)
-112.2435072,33.6058603,#FF5733,4,40130715173,8,27,Libertarian (LIB)
-114.3995777,32.645345,#c41221,297,40270111121,9,25,Republican (REP)
-114.3995777,32.645345,#FF5733,168,40270111121,9,25,Independent
-114.3995777,32.645345,#1368f0,98,40270111121,9,25,Democrat (DEM)
-114.3995777,32.645345,#FF5733,4,40270111121,9,25,Libertarian (LIB)
-112.3196754,33.6351944,#FF5733,176,40130608014,9,29,Independent
-112.3196754,33.6351944,#c41221,215,40130608014,9,29,Republican (REP)
-112.3196754,33.6351944,#1368f0,123,40130608014,9,29,Democrat (DEM)
-112.3196754,33.6351944,#FF5733,4,40130608014,9,29,Libertarian (LIB)
-114.6289114,32.7242724,#1368f0,227,40270002001,7,23,Democrat (DEM)
-114.6289114,32.7242724,#FF5733,247,40270002001,7,23,Independent
-114.6289114,32.7242724,#c41221,100,40270002001,7,23,Republican (REP)
-114.6289114,32.7242724,#FF5733,4,40270002001,7,23,Libertarian (LIB)
-110.8167601,32.2462962,#1368f0,258,40190040461,6,18,Democrat (DEM)
-110.8167601,32.2462962,#FF5733,4,40190040461,6,18,Libertarian (LIB)
-110.8167601,32.2462962,#FF5733,197,40190040461,6,18,Independent
-110.8167601,32.2462962,#c41221,267,40190040461,6,18,Republican (REP)
-111.7915483,33.406226,#FF5733,168,40134218021,4,9,Independent
-111.7915483,33.406226,#1368f0,121,40134218021,4,9,Democrat (DEM)
-111.7915483,33.406226,#c41221,61,40134218021,4,9,Republican (REP)
-111.7915483,33.406226,#FF5733,4,40134218021,4,9,Libertarian (LIB)
-111.0324929,32.1531829,#FF5733,94,40190043112,7,20,Independent
-111.0324929,32.1531829,#1368f0,196,40190043112,7,20,Democrat (DEM)
-111.0324929,32.1531829,#c41221,66,40190043112,7,20,Republican (REP)
-111.0324929,32.1531829,#FF5733,4,40190043112,7,20,Libertarian (LIB)
-111.9810597,33.4094651,#FF5733,135,40131152001,3,11,Independent
-111.9810597,33.4094651,#1368f0,118,40131152001,3,11,Democrat (DEM)
-111.9810597,33.4094651,#c41221,47,40131152001,3,11,Republican (REP)
-111.9810597,33.4094651,#FF5733,4,40131152001,3,11,Libertarian (LIB)
-114.6289832,32.711227,#FF5733,148,40270002003,7,23,Independent
-114.6289832,32.711227,#1368f0,114,40270002003,7,23,Democrat (DEM)
-114.6289832,32.711227,#c41221,56,40270002003,7,23,Republican (REP)
-114.6289832,32.711227,#FF5733,4,40270002003,7,23,Libertarian (LIB)
-112.1666715,33.5047816,#FF5733,153,40131093003,3,26,Independent
-112.1666715,33.5047816,#1368f0,185,40131093003,3,26,Democrat (DEM)
-112.1666715,33.5047816,#c41221,49,40131093003,3,26,Republican (REP)
-112.1666715,33.5047816,#FF5733,4,40131093003,3,26,Libertarian (LIB)
-111.1086163,33.2835496,#FF5733,124,40210004001,2,7,Independent
-111.1086163,33.2835496,#c41221,92,40210004001,2,7,Republican (REP)
-111.1086163,33.2835496,#1368f0,282,40210004001,2,7,Democrat (DEM)
-111.1086163,33.2835496,#FF5733,4,40210004001,2,7,Libertarian (LIB)
-111.8284465,33.3080138,#FF5733,204,40135229043,4,13,Independent
-111.8284465,33.3080138,#1368f0,156,40135229043,4,13,Democrat (DEM)
-111.8284465,33.3080138,#c41221,47,40135229043,4,13,Republican (REP)
-111.8284465,33.3080138,#FF5733,4,40135229043,4,13,Libertarian (LIB)
-110.4002819,31.7104531,#c41221,377,40030013004,6,19,Republican (REP)
-110.4002819,31.7104531,#FF5733,195,40030013004,6,19,Independent
-110.4002819,31.7104531,#1368f0,105,40030013004,6,19,Democrat (DEM)
-110.4002819,31.7104531,#FF5733,4,40030013004,6,19,Libertarian (LIB)
-114.6772509,32.7174413,#FF5733,225,40270004021,7,23,Independent
-114.6772509,32.7174413,#1368f0,241,40270004021,7,23,Democrat (DEM)
-114.6772509,32.7174413,#c41221,107,40270004021,7,23,Republican (REP)
-114.6772509,32.7174413,#FF5733,4,40270004021,7,23,Libertarian (LIB)
-111.8468014,33.5706817,#c41221,409,40132168332,1,3,Republican (REP)
-111.8468014,33.5706817,#1368f0,296,40132168332,1,3,Democrat (DEM)
-111.8468014,33.5706817,#FF5733,339,40132168332,1,3,Independent
-111.8468014,33.5706817,#FF5733,4,40132168332,1,3,Libertarian (LIB)
-112.1563511,33.4750056,#FF5733,194,40131123025,3,26,Independent
-112.1563511,33.4750056,#1368f0,269,40131123025,3,26,Democrat (DEM)
-112.1563511,33.4750056,#c41221,61,40131123025,3,26,Republican (REP)
-112.1563511,33.4750056,#FF5733,4,40131123025,3,26,Libertarian (LIB)
-110.8867076,32.203022,#FF5733,148,40190035015,7,21,Independent
-110.8867076,32.203022,#c41221,144,40190035015,7,21,Republican (REP)
-110.8867076,32.203022,#1368f0,192,40190035015,7,21,Democrat (DEM)
-110.8867076,32.203022,#FF5733,4,40190035015,7,21,Libertarian (LIB)
-111.8368815,33.5934249,#c41221,279,40132168371,1,3,Republican (REP)
-111.8368815,33.5934249,#FF5733,247,40132168371,1,3,Independent
-111.8368815,33.5934249,#1368f0,255,40132168371,1,3,Democrat (DEM)
-111.8368815,33.5934249,#FF5733,4,40132168371,1,3,Libertarian (LIB)
-111.8306239,33.2952931,#c41221,211,40135231023,4,13,Republican (REP)
-111.8306239,33.2952931,#1368f0,246,40135231023,4,13,Democrat (DEM)
-111.8306239,33.2952931,#FF5733,308,40135231023,4,13,Independent
-111.8306239,33.2952931,#FF5733,4,40135231023,4,13,Libertarian (LIB)
-111.6630493,33.4188033,#c41221,240,40134201141,4,10,Republican (REP)
-111.6630493,33.4188033,#FF5733,234,40134201141,4,10,Independent
-111.6630493,33.4188033,#1368f0,152,40134201141,4,10,Democrat (DEM)
-111.6630493,33.4188033,#FF5733,4,40134201141,4,10,Libertarian (LIB)
-111.4502322,36.9107263,#c41221,184,40050021005,2,6,Republican (REP)
-111.4502322,36.9107263,#1368f0,161,40050021005,2,6,Democrat (DEM)
-111.4502322,36.9107263,#FF5733,194,40050021005,2,6,Independent
-111.4502322,36.9107263,#FF5733,4,40050021005,2,6,Libertarian (LIB)
-112.2250808,33.5070488,#1368f0,208,40131096033,3,24,Democrat (DEM)
-112.2250808,33.5070488,#FF5733,142,40131096033,3,24,Independent
-112.2250808,33.5070488,#c41221,59,40131096033,3,24,Republican (REP)
-112.2250808,33.5070488,#FF5733,4,40131096033,3,24,Libertarian (LIB)
-109.3239024,33.0466315,#c41221,175,40119602002,6,19,Republican (REP)
-109.3239024,33.0466315,#1368f0,117,40119602002,6,19,Democrat (DEM)
-109.3239024,33.0466315,#FF5733,152,40119602002,6,19,Independent
-109.3239024,33.0466315,#FF5733,4,40119602002,6,19,Libertarian (LIB)
-111.7794116,32.9745139,#1368f0,104,40210016002,2,16,Democrat (DEM)
-111.7794116,32.9745139,#FF5733,174,40210016002,2,16,Independent
-111.7794116,32.9745139,#c41221,151,40210016002,2,16,Republican (REP)
-111.7794116,32.9745139,#FF5733,4,40210016002,2,16,Libertarian (LIB)
-110.9524464,32.188228,#1368f0,163,40190022022,7,21,Democrat (DEM)
-110.9524464,32.188228,#FF5733,118,40190022022,7,21,Independent
-110.9524464,32.188228,#c41221,28,40190022022,7,21,Republican (REP)
-110.9524464,32.188228,#FF5733,4,40190022022,7,21,Libertarian (LIB)
-111.829563,33.352894,#c41221,219,40134223072,5,13,Republican (REP)
-111.829563,33.352894,#FF5733,171,40134223072,5,13,Independent
-111.829563,33.352894,#1368f0,119,40134223072,5,13,Democrat (DEM)
-111.829563,33.352894,#FF5733,4,40134223072,5,13,Libertarian (LIB)
-111.9806185,33.4613542,#FF5733,243,40131137005,3,8,Independent
-111.9806185,33.4613542,#1368f0,233,40131137005,3,8,Democrat (DEM)
-111.9806185,33.4613542,#c41221,57,40131137005,3,8,Republican (REP)
-111.9806185,33.4613542,#FF5733,4,40131137005,3,8,Libertarian (LIB)
-112.1734119,33.5316078,#c41221,77,40130929001,3,24,Republican (REP)
-112.1734119,33.5316078,#1368f0,309,40130929001,3,24,Democrat (DEM)
-112.1734119,33.5316078,#FF5733,236,40130929001,3,24,Independent
-112.1734119,33.5316078,#FF5733,4,40130929001,3,24,Libertarian (LIB)
-112.0695127,33.4694957,#1368f0,381,40131118004,3,5,Democrat (DEM)
-112.0695127,33.4694957,#c41221,115,40131118004,3,5,Republican (REP)
-112.0695127,33.4694957,#FF5733,181,40131118004,3,5,Independent
-112.0695127,33.4694957,#FF5733,4,40131118004,3,5,Libertarian (LIB)
-111.936045,33.6208562,#c41221,215,40131032203,1,4,Republican (REP)
-111.936045,33.6208562,#FF5733,220,40131032203,1,4,Independent
-111.936045,33.6208562,#1368f0,179,40131032203,1,4,Democrat (DEM)
-111.936045,33.6208562,#FF5733,4,40131032203,1,4,Libertarian (LIB)
-112.1208946,33.6072345,#c41221,75,40131040002,8,27,Republican (REP)
-112.1208946,33.6072345,#FF5733,173,40131040002,8,27,Independent
-112.1208946,33.6072345,#1368f0,161,40131040002,8,27,Democrat (DEM)
-112.1208946,33.6072345,#FF5733,4,40131040002,8,27,Libertarian (LIB)
-112.1069495,33.5563866,#c41221,140,40131055032,8,26,Republican (REP)
-112.1069495,33.5563866,#1368f0,265,40131055032,8,26,Democrat (DEM)
-112.1069495,33.5563866,#FF5733,226,40131055032,8,26,Independent
-112.1069495,33.5563866,#FF5733,4,40131055032,8,26,Libertarian (LIB)
-110.9689403,32.2148136,#FF5733,4,40190009001,7,20,Libertarian (LIB)
-110.9689403,32.2148136,#1368f0,243,40190009001,7,20,Democrat (DEM)
-110.9689403,32.2148136,#FF5733,72,40190009001,7,20,Independent
-110.9689403,32.2148136,#c41221,28,40190009001,7,20,Republican (REP)
-109.8050762,31.9342071,#FF5733,147,40030002033,6,19,Independent
-109.8050762,31.9342071,#1368f0,122,40030002033,6,19,Democrat (DEM)
-109.8050762,31.9342071,#c41221,287,40030002033,6,19,Republican (REP)
-109.8050762,31.9342071,#FF5733,4,40030002033,6,19,Libertarian (LIB)
-112.2422164,33.47603,#1368f0,412,40130820182,3,22,Democrat (DEM)
-112.2422164,33.47603,#c41221,97,40130820182,3,22,Republican (REP)
-112.2422164,33.47603,#FF5733,322,40130820182,3,22,Independent
-112.2422164,33.47603,#FF5733,4,40130820182,3,22,Libertarian (LIB)
-112.0569306,33.4959746,#FF5733,203,40131086012,3,5,Independent
-112.0569306,33.4959746,#1368f0,202,40131086012,3,5,Democrat (DEM)
-112.0569306,33.4959746,#c41221,77,40131086012,3,5,Republican (REP)
-112.0569306,33.4959746,#FF5733,4,40131086012,3,5,Libertarian (LIB)
-110.9512387,32.1989162,#FF5733,214,40190022021,7,21,Independent
-110.9512387,32.1989162,#1368f0,383,40190022021,7,21,Democrat (DEM)
-110.9512387,32.1989162,#c41221,55,40190022021,7,21,Republican (REP)
-110.9512387,32.1989162,#FF5733,4,40190022021,7,21,Libertarian (LIB)
-112.0457682,33.5017494,#c41221,123,40131085011,1,5,Republican (REP)
-112.0457682,33.5017494,#1368f0,276,40131085011,1,5,Democrat (DEM)
-112.0457682,33.5017494,#FF5733,229,40131085011,1,5,Independent
-112.0457682,33.5017494,#FF5733,4,40131085011,1,5,Libertarian (LIB)
-112.198518,33.4835081,#1368f0,367,40131098011,3,24,Democrat (DEM)
-112.198518,33.4835081,#c41221,70,40131098011,3,24,Republican (REP)
-112.198518,33.4835081,#FF5733,322,40131098011,3,24,Independent
-112.198518,33.4835081,#FF5733,4,40131098011,3,24,Libertarian (LIB)
-112.286607,33.569933,#c41221,289,40130718024,8,28,Republican (REP)
-112.286607,33.569933,#FF5733,175,40130718024,8,28,Independent
-112.286607,33.569933,#1368f0,167,40130718024,8,28,Democrat (DEM)
-112.286607,33.569933,#FF5733,4,40130718024,8,28,Libertarian (LIB)
-111.8978535,33.6631827,#FF5733,347,40132168441,1,3,Independent
-111.8978535,33.6631827,#1368f0,222,40132168441,1,3,Democrat (DEM)
-111.8978535,33.6631827,#c41221,461,40132168441,1,3,Republican (REP)
-111.8978535,33.6631827,#FF5733,4,40132168441,1,3,Libertarian (LIB)
-111.5936581,33.4187059,#1368f0,146,40134201161,5,10,Democrat (DEM)
-111.5936581,33.4187059,#FF5733,203,40134201161,5,10,Independent
-111.5936581,33.4187059,#c41221,282,40134201161,5,10,Republican (REP)
-111.5936581,33.4187059,#FF5733,4,40134201161,5,10,Libertarian (LIB)
-112.190613,33.5330974,#1368f0,160,40130928011,3,24,Democrat (DEM)
-112.190613,33.5330974,#FF5733,188,40130928011,3,24,Independent
-112.190613,33.5330974,#c41221,67,40130928011,3,24,Republican (REP)
-112.190613,33.5330974,#FF5733,4,40130928011,3,24,Libertarian (LIB)
-110.9493128,32.1524853,#FF5733,113,40190037072,7,21,Independent
